Sno,Customer_ID,Weeks,Contract_Renewal,Data_Plan,Data_Usage,Calls_To_Customer_Care,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Customer_Attrition,Inserted_Date
2579,8973324,145,1,0,0,1,224.2,89,65,15.75,16.1,Yes,05/01/2012
2580,570299,91,1,0,0,3,189.3,100,53,11.97,9.9,No,05/01/2012
2581,5129828,81,1,1,1.81,4,168.3,124,70.1,13.55,6.7,No,05/01/2012
2582,206031,116,1,1,2.89,1,232.9,90,81.9,7.61,10.7,No,05/01/2012
2583,4235043,69,1,1,1.59,1,155,98,54.9,7.12,5.9,No,05/01/2012
2584,4262254,135,1,0,0,0,154.4,130,44,10.19,11.8,No,05/01/2012
2585,4881700,73,1,0,0,2,234.7,102,57,9.79,8.4,No,05/01/2012
2586,1978574,48,1,0,0,1,240,88,53,7.05,7.1,No,05/01/2012
2587,4335931,125,0,0,0.3,0,298.4,78,77,13.53,12.2,Yes,05/01/2012
2588,8119133,100,1,0,0,1,166,102,49,11.81,10.9,No,05/01/2012
2589,3344502,165,1,1,4.32,0,111.6,140,81.2,10.67,16,No,05/01/2012
2590,3379986,64,1,0,0,2,174.5,98,45,9.01,10.7,No,05/01/2012
2591,4000757,116,0,1,1.86,1,175.5,137,66.6,10.53,6.9,No,05/01/2012
2592,1769060,147,0,1,3,3,157.5,109,73,9.48,11.1,Yes,05/01/2012
2593,4788163,115,1,0,0,1,206.2,113,51,8.82,11,No,05/01/2012
2594,4605517,84,1,1,2.03,4,207.5,138,73.3,10.05,7.5,No,05/01/2012
2595,6642371,86,1,1,3.13,4,144.8,105,74.3,10.31,11.6,No,05/01/2012
2596,6283565,134,1,0,0,2,258.8,85,56,6.48,10.9,No,05/01/2012
2597,3396320,105,1,0,0,0,226.9,106,55,9.11,11.6,Yes,05/01/2012
2598,1454104,88,1,0,0,2,152.9,119,41,8.56,12,No,05/01/2012
2599,1726261,90,1,1,3.4,2,156.7,51,81,11.83,12.6,No,05/01/2012
2600,1672911,86,1,0,0,1,150.8,85,51,14.8,12.5,No,05/01/2012
2601,5726914,37,1,0,0.3,4,221,126,58,10.23,6.8,No,05/01/2012
2602,3542187,141,1,1,1.81,1,322.4,92,97.1,14.16,6.7,Yes,05/01/2012
2603,8661745,148,1,0,0,2,153.6,148,49,13.11,9.8,No,05/01/2012
2604,781908,163,1,1,3.35,2,215.1,91,82.5,6.95,12.4,No,05/01/2012
2605,2185174,89,1,1,3.19,1,174.4,108,78.9,9.84,11.8,No,05/01/2012
2606,4512873,63,1,0,0.19,0,180.5,126,52.9,11.5,10.6,No,05/01/2012
2607,922108,102,1,0,0,2,123.1,106,37,9.1,12.6,No,05/01/2012
2608,3096393,76,1,0,0.21,1,165.7,94,53.1,12.87,10,No,05/01/2012
2609,4119479,104,1,0,0,2,200.2,92,45,5.94,6,No,05/01/2012
2610,8168301,109,1,0,0,3,154.8,82,51,14.39,5.9,No,05/01/2012
2611,5804733,105,1,0,0.28,2,125.4,116,46.8,13.08,11.4,No,05/01/2012
2612,512686,63,1,1,3.29,1,184.2,111,90.9,15.63,12.2,No,05/01/2012
2613,3651720,105,1,1,2.92,3,274.7,99,93.2,9.68,10.8,No,05/01/2012
2614,6092684,68,0,1,3.05,1,142,140,75.5,12.08,11.3,No,05/01/2012
2615,8104850,63,0,1,2.7,1,151.5,99,66,7.39,10,No,05/01/2012
2616,5761608,74,1,0,0,3,124.8,114,33,6.65,10.6,No,05/01/2012
2617,8670874,76,1,0,0.35,0,179.2,85,53.5,11.15,12.4,No,05/01/2012
2618,4808186,91,0,0,0,2,246.4,110,58,9.1,12.1,Yes,05/01/2012
2619,3880971,101,1,0,0,5,232.7,114,56,9.32,11.5,No,05/01/2012
2620,5391567,116,1,0,0,0,288,120,71,12.79,13.4,Yes,05/01/2012
2621,8550711,131,1,1,3.43,1,170.8,145,84.3,11.84,12.7,No,05/01/2012
2622,2135549,84,1,0,0,1,216.1,114,54,9.88,9.8,No,05/01/2012
2623,2102816,104,1,0,0,2,138.7,100,42,10.77,4.9,No,05/01/2012
2624,3059837,108,1,0,0.21,3,210.7,112,59.1,11.94,9.2,No,05/01/2012
2625,1468074,111,1,0,0.33,0,181.8,117,48.3,7.91,9.7,No,05/01/2012
2626,4560129,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4,No,05/01/2012
2627,2820813,66,1,0,0,1,207.7,85,53,9.84,6.8,No,05/01/2012
2628,6354330,64,1,0,0.4,1,219.2,73,56,8.35,10,No,05/01/2012
2629,973679,69,1,0,0.3,2,227,122,64,12.94,8.9,No,05/01/2012
2630,6424194,116,1,0,0,3,245.9,73,63,12.01,8.9,No,05/01/2012
2631,3683510,101,1,0,0,0,257.3,84,60,9.24,13.5,No,05/01/2012
2632,3973560,15,1,0,0,2,121.1,130,39,10.8,16.1,No,05/01/2012
2633,6742044,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4,Yes,05/01/2012
2634,1408019,197,1,0,0,0,233.9,96,59,10.95,9.5,No,05/01/2012
2635,2412023,50,0,0,0.34,2,99.6,108,47.4,15.44,13.7,Yes,05/01/2012
2636,3588661,172,1,0,0,2,169.8,123,45,9.16,12.7,No,05/01/2012
2637,3420958,188,0,1,3.89,1,198.8,115,86.9,8.33,14.4,Yes,05/01/2012
2638,3738993,85,0,0,0,3,116.2,86,40,11.49,10.1,No,05/01/2012
2639,8781852,103,0,0,0,1,255.9,128,56,7.05,12.1,Yes,05/01/2012
2640,173365,136,1,1,2.7,3,187.7,84,78,11.05,10,No,05/01/2012
2641,7201341,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6,No,05/01/2012
2642,5568792,145,1,0,0,2,129.4,97,38,9.27,1.1,No,05/01/2012
2643,7496328,116,1,1,2.43,2,221,108,75.3,7.55,9,No,05/01/2012
2644,373706,152,1,0,0,2,140.5,92,40,9.34,9.5,No,05/01/2012
2645,6828436,65,0,0,0.31,0,277.9,123,64.1,7.79,9.2,Yes,05/01/2012
2646,305721,180,1,0,0,3,224.9,105,60,12.5,6.7,Yes,05/01/2012
2647,7863128,67,1,0,0,0,109.1,117,38,10.87,12.8,No,05/01/2012
2648,4473576,60,1,0,0,0,207.8,109,46,6.18,5.7,No,05/01/2012
2649,2742978,138,1,0,0,0,205.9,96,57,12.86,12.1,No,05/01/2012
2650,4274911,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3,Yes,05/01/2012
2651,7565763,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4,No,05/01/2012
2652,6281065,145,1,0,0,1,229.6,82,51,6.91,3.3,No,05/01/2012
2653,6810802,122,1,1,2.08,2,166,62,69.8,11.7,7.7,No,05/01/2012
2654,5853702,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3,Yes,05/01/2012
2655,1669556,55,0,0,0,0,106.1,77,29,6.18,12.9,No,05/01/2012
2656,2279601,77,1,0,0,1,221.8,84,52,8.3,13.2,No,05/01/2012
2657,5145158,12,1,0,0,2,204.6,98,53,10.63,9.8,No,05/01/2012
2658,1661697,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1,No,05/01/2012
2659,2913983,92,1,1,2.7,2,152,95,77,13.75,10,No,05/01/2012
2660,3323650,125,0,1,4.59,1,260.8,81,104.9,8.19,17,Yes,05/01/2012
2661,3619061,160,1,0,0,1,166.4,117,56,15.85,10,No,05/01/2012
2662,2385692,79,1,0,0,0,177.9,83,45,8.37,15.2,No,05/01/2012
2663,7722446,36,1,0,0,3,235.1,97,57,9.84,7,No,05/01/2012
2664,7524146,102,1,0,0,2,186.8,92,47,8.69,9.7,No,05/01/2012
2665,5773727,138,0,0,0,1,268.4,81,61,8.72,11.6,No,05/01/2012
2666,3926990,164,1,0,0,3,192.1,95,54,12.49,7.3,No,05/01/2012
2667,4805785,125,1,0,0,0,240.7,82,64,13.47,10.1,Yes,05/01/2012
2668,4832247,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8,No,05/01/2012
2669,7543054,74,1,0,0,3,314.1,86,73,11.12,12.3,Yes,05/01/2012
2670,5052215,134,1,1,3.21,0,162,82,88.1,16.24,11.9,No,05/01/2012
2671,1177587,145,1,0,0,1,175.8,89,54,13.72,12.4,No,05/01/2012
2672,4209762,136,1,0,0,0,109.4,91,37,10.38,11.6,No,05/01/2012
2673,382550,209,1,0,0,3,255.1,124,63,11.53,8.5,Yes,05/01/2012
2674,8373639,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3,No,05/01/2012
2675,5402594,152,1,1,2.13,1,214.6,108,66.3,4.83,7.9,No,05/01/2012
2676,863095,162,1,0,0,1,49.2,121,21,7.2,12.1,No,05/01/2012
2677,7412446,72,1,0,0.2,2,141.3,133,38,6.75,11.2,No,05/01/2012
2678,2077461,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7,No,05/01/2012
2679,3655006,125,1,0,0,0,206,128,52,9.91,13.2,No,05/01/2012
2680,8027959,46,1,0,0,2,40.4,105,22,8.62,9,No,05/01/2012
2681,2583424,132,1,0,0,1,291.2,104,70,11.71,8.9,Yes,05/01/2012
2682,4234505,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7,No,05/01/2012
2683,2515648,63,1,0,0,0,261.8,69,66,12.25,14.7,Yes,05/01/2012
2684,5919938,124,1,0,0,1,191.3,134,55,13.08,10,No,05/01/2012
2685,3198837,144,1,0,0,0,133.3,101,45,12.78,11.6,No,05/01/2012
2686,7014079,116,1,1,1.62,2,183.6,138,65.2,10.19,6,No,05/01/2012
2687,5648085,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4,No,05/01/2012
2688,5714020,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1,No,05/01/2012
2689,8726807,137,1,1,3.27,2,186.5,94,79.7,8.9,12.1,No,05/01/2012
2690,8722171,142,1,1,1.16,0,163.3,104,51.6,6.8,4.3,No,05/01/2012
2691,6587987,84,1,0,0,1,203.4,125,51,9.15,13.8,No,05/01/2012
2692,7488599,119,1,1,2.7,1,178.1,110,76,10.64,10,No,05/01/2012
2693,2077437,158,1,0,0,1,195.9,103,41,4.46,10.3,No,05/01/2012
2694,727764,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6,No,05/01/2012
2695,2654292,98,1,0,0.39,2,136.1,82,40.9,7.82,10.1,No,05/01/2012
2696,8417361,101,1,1,3.51,2,114.1,95,69.1,8.08,13,No,05/01/2012
2697,7094882,182,1,0,0,2,279.1,124,63,9.03,9.5,Yes,05/01/2012
2698,430252,51,1,0,0,0,169.3,111,41,6.98,12,No,05/01/2012
2699,2133877,117,1,0,0.26,2,214.4,94,51.6,6.9,9.9,No,05/01/2012
2700,2202422,92,0,0,0,0,255.8,125,56,7.14,11.7,No,05/01/2012
2701,4586233,86,1,0,0.3,2,148.2,71,53,14.26,6.2,No,05/01/2012
2702,1551908,122,1,0,0,2,119.3,93,40,11.2,8.7,No,05/01/2012
2703,1310362,156,1,1,4,1,192.3,137,90,10,14.8,No,05/01/2012
2704,860045,127,1,0,0,0,245.2,91,61,10.86,13.9,Yes,05/01/2012
2705,7580619,130,0,0,0,5,216.2,106,68,18.19,16.9,Yes,05/01/2012
2706,2548378,158,1,0,0,2,172.4,114,52,12.83,0,No,05/01/2012
2707,1901692,145,0,1,3,1,175.3,107,73,7.67,11.1,No,05/01/2012
2708,3447263,90,0,1,3.59,0,169,104,80.9,9.44,13.3,Yes,05/01/2012
2709,1698669,127,1,1,2.48,3,2.6,113,47.8,12.7,9.2,No,05/01/2012
2710,8244174,109,1,0,0,1,184.1,143,50,10.59,9.9,No,05/01/2012
2711,8326995,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5,No,05/01/2012
2712,8461323,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8,No,05/01/2012
2713,2261075,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3,No,05/01/2012
2714,3296935,21,1,0,0,1,223.2,142,57,10.83,12.4,No,05/01/2012
2715,6042614,145,1,1,2.89,2,216,94,84.9,11.26,10.7,No,05/01/2012
2716,3716799,90,1,0,0.28,2,198.5,124,59.8,13.33,8,No,05/01/2012
2717,7872518,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1,No,05/01/2012
2718,8000657,61,1,1,2.75,2,105,78,61.5,9.03,10.2,Yes,05/01/2012
2719,2691725,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4,No,05/01/2012
2720,5676189,147,1,0,0,0,274,92,67,11.59,6.2,Yes,05/01/2012
2721,7268646,117,1,0,0,2,158.7,84,43,9.09,7.7,No,05/01/2012
2722,414711,95,1,0,0,1,229.9,116,57,10.12,14.2,No,05/01/2012
2723,8783165,186,1,0,0,1,137.8,97,40,9.39,8.7,No,05/01/2012
2724,5689275,128,1,0,0,0,179.4,94,54,13.52,7.9,No,05/01/2012
2725,8764804,55,1,1,2.19,3,139.3,101,60.9,8.92,8.1,No,05/01/2012
2726,2815023,134,1,0,0,2,7.8,86,16,8.57,12.9,No,05/01/2012
2727,3710083,96,1,1,3.05,1,183.1,88,74.5,7.37,11.3,No,05/01/2012
2728,6200760,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7,No,05/01/2012
2729,5956219,123,1,0,0,2,140,106,37,7.69,12.5,No,05/01/2012
2730,2520571,35,1,0,0,2,179.2,59,55,14.17,5.8,No,05/01/2012
2731,6295655,74,1,0,0,0,177.4,136,51,12.02,12,No,05/01/2012
2732,6335105,130,1,0,0.23,1,115.6,129,36.3,8.39,12.6,No,05/01/2012
2733,6754602,137,0,0,0,0,237.3,103,56,8.84,14.2,Yes,05/01/2012
2734,1695438,88,1,0,0.31,1,181.5,116,50.1,9.35,10.5,No,05/01/2012
2735,3486782,80,1,0,0,3,51.5,90,23,8.2,9.5,No,05/01/2012
2736,7092865,116,1,1,2.21,3,155.7,104,65.1,9.27,8.2,No,05/01/2012
2737,4627667,123,1,1,4.02,2,245,88,105.2,13.25,14.9,No,05/01/2012
2738,8698964,120,1,0,0,1,131.7,99,37,8.16,10.7,No,05/01/2012
2739,1039820,146,0,0,0,1,111.1,126,46,15.67,10.5,No,05/01/2012
2740,235258,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2,No,05/01/2012
2741,6299149,121,1,1,3.24,1,116,85,65.4,7.51,12,No,05/01/2012
2742,4737517,137,1,0,0.23,1,155.5,81,40.3,6.66,9.1,No,05/01/2012
2743,8389151,84,1,1,1.54,2,106.5,65,53.4,11.29,5.7,No,05/01/2012
2744,3894537,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2,No,05/01/2012
2745,1489973,161,1,0,0,4,154.7,84,42,8.89,5.9,Yes,05/01/2012
2746,7085911,134,1,1,1.65,2,247.2,105,78.5,11.28,6.1,Yes,05/01/2012
2747,5760896,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2,Yes,05/01/2012
2748,5550641,120,1,1,2.43,1,227.5,81,83.3,11.75,9,No,05/01/2012
2749,6268667,130,1,1,2,0,185,117,73,12.48,7.4,No,05/01/2012
2750,1552256,20,1,0,0,2,186.8,89,54,12.67,12.3,No,05/01/2012
2751,1736976,68,1,0,0,1,158.8,119,45,10.59,10.3,No,05/01/2012
2752,3978620,112,1,0,0,0,208.7,150,54,10.64,8.5,No,05/01/2012
2753,7864509,77,1,0,0,3,185.9,95,50,10.6,11.3,No,05/01/2012
2754,869803,109,1,0,0,2,222.5,74,53,8.49,9,No,05/01/2012
2755,8876793,108,1,0,0,3,201.1,101,49,8.54,11.6,No,05/01/2012
2756,6585515,79,1,1,2.46,1,167.9,114,74.6,12.19,9.1,No,05/01/2012
2757,2631182,119,1,0,0.21,3,239.1,88,64.1,12.18,10.9,Yes,05/01/2012
2758,3790842,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2,Yes,05/01/2012
2759,5334771,109,1,1,2.43,6,111.2,90,66.3,13.18,9,Yes,05/01/2012
2760,4911650,78,1,0,0,1,87.7,74,34,10.74,10.8,No,05/01/2012
2761,3715751,134,1,0,0,0,244.1,99,63,12.35,7.2,No,05/01/2012
2762,3831580,47,1,1,2.08,2,165,89,59.8,6.37,7.7,No,05/01/2012
2763,5232003,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1,No,05/01/2012
2764,6979654,151,1,0,0,0,194.8,106,58,14.64,5.5,No,05/01/2012
2765,8955954,129,1,0,0,1,54.7,131,32,12.81,11.1,No,05/01/2012
2766,5917232,107,1,1,3.89,2,283.4,104,106.9,11.21,14.4,No,05/01/2012
2767,875688,137,0,0,0.21,0,258,112,67.1,12.33,10.9,Yes,05/01/2012
2768,6772045,76,1,0,0.38,1,90.5,142,37.8,10.59,9.3,No,05/01/2012
2769,6886357,24,1,0,0,0,235.6,132,50,5.8,16.2,No,05/01/2012
2770,6741411,169,1,0,0,2,142.5,82,44,11.57,10,No,05/01/2012
2771,1747817,30,1,0,0,1,54,68,25,8.97,10.2,No,05/01/2012
2772,1095066,70,1,0,0,3,214.8,87,48,6.55,9.4,No,05/01/2012
2773,4560488,52,0,0,0,0,251.4,118,60,9.83,11,Yes,05/01/2012
2774,643738,3,1,0,0,4,139,99,45,12.54,6.1,No,05/01/2012
2775,7306704,38,1,0,0,2,117.3,114,38,10.44,14.4,No,05/01/2012
2776,8527665,104,1,0,0,3,264,108,57,6.61,10.6,No,05/01/2012
2777,7145071,27,1,0,0,1,82.6,105,32,10.2,9.1,No,05/01/2012
2778,5483833,166,0,1,3.08,1,175.8,126,82.8,12.68,11.4,No,05/01/2012
2779,4755222,13,1,0,0,2,220.4,100,56,10.56,13.6,No,05/01/2012
2780,8531531,52,1,0,0,2,217,104,50,7.62,11.8,No,05/01/2012
2781,3253951,114,1,1,3.13,1,129,77,78.3,14.5,11.6,No,05/01/2012
2782,112902,156,1,0,0.42,1,150.5,106,43.2,7.65,3.5,No,05/01/2012
2783,3571205,90,1,1,3,0,193.3,66,86,13.17,11.1,No,05/01/2012
2784,5189520,62,1,0,0,2,189.5,122,42,5.19,10.8,No,05/01/2012
2785,6432486,82,1,1,2.97,2,137.8,95,73.7,11.78,11,No,05/01/2012
2786,991923,52,1,0,0,3,129.3,80,35,7.14,12.3,No,05/01/2012
2787,1169258,146,1,0,0,1,115.6,77,38,10.68,10.7,No,05/01/2012
2788,8636516,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2,No,05/01/2012
2789,5034397,130,1,0,0,1,263.7,113,61,9.33,18.3,Yes,05/01/2012
2790,2584236,90,1,0,0.24,1,61.3,91,29.4,9.72,11.4,No,05/01/2012
2791,7355734,147,0,0,0,1,183.8,113,46,8.24,10.1,No,05/01/2012
2792,109967,159,1,0,0,0,167.4,68,41,7.19,10.3,Yes,05/01/2012
2793,2150699,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2,No,05/01/2012
2794,6514985,130,1,0,0.32,0,252,101,61.2,8.51,5.7,No,05/01/2012
2795,2605544,155,0,0,0,0,163.1,94,53,14.59,11.2,No,05/01/2012
2796,2786715,87,1,0,0,2,198.3,80,50,9.35,16.6,No,05/01/2012
2797,3965483,81,1,0,0,0,324.7,48,76,11.82,13.1,Yes,05/01/2012
2798,8293722,99,1,0,0,2,128.3,78,41,10.77,14.3,No,05/01/2012
2799,2662059,131,1,0,0,2,187.9,110,49,10.03,10.2,No,05/01/2012
2800,6282344,89,1,0,0,5,129.2,71,41,10.71,10.3,Yes,05/01/2012
2801,6151892,123,0,0,0,4,125.5,106,33,6.45,6.3,Yes,05/01/2012
2802,6243428,130,1,1,3.4,1,257.2,108,97,11.22,12.6,No,05/01/2012
2803,8250363,99,1,0,0,1,124.6,90,34,7.32,10.5,No,05/01/2012
2804,8090711,36,1,0,0,1,175.1,144,49,10.85,9.9,No,05/01/2012
2805,1727970,87,1,0,0,3,124.3,91,36,8.67,7.5,No,05/01/2012
2806,4888772,139,1,0,0,2,271.6,130,60,7.8,11.6,No,05/01/2012
2807,817928,189,1,0,0,1,219.9,80,50,7.17,11.7,No,05/01/2012
2808,7047757,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4,No,05/01/2012
2809,3254942,112,1,0,0,2,101.1,119,36,10.72,10.3,No,05/01/2012
2810,2519150,75,1,0,0,1,203.3,70,55,11.45,14.3,No,05/01/2012
2811,4571399,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5,No,05/01/2012
2812,1582710,112,1,0,0.28,2,266,97,66.8,10.73,14.2,Yes,05/01/2012
2813,6290777,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,No,05/01/2012
2814,5467516,100,1,0,0,0,78.7,98,33,11.28,14,No,05/01/2012
2815,6194183,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,No,05/01/2012
2816,1736636,116,1,0,0.16,1,63.7,101,29.6,9.79,10,No,05/01/2012
2817,8954520,161,1,0,0,1,173.4,100,48,10.69,11.5,No,05/01/2012
2818,4104569,19,0,0,0,0,237.7,98,59,10.36,4.5,No,05/01/2012
2819,3235584,104,1,0,0,1,225.9,123,53,8.14,10.1,No,05/01/2012
2820,1883940,119,0,1,3.29,0,173,101,80.9,10.47,12.2,No,05/01/2012
2821,2303610,125,1,0,0,0,224.9,102,51,7.19,8,No,05/01/2012
2822,807937,156,1,0,0,1,237.7,122,56,9.08,7.7,No,05/01/2012
2823,7368699,109,1,0,0,2,137,128,42,10.85,10,No,05/01/2012
2824,7104534,95,1,0,0,2,142.5,109,40,8.81,8.2,No,05/01/2012
2825,5479233,90,1,0,0,1,142.4,126,35,6.31,4.6,No,05/01/2012
2826,334246,105,1,1,2.35,2,147,112,65.5,9.87,8.7,No,05/01/2012
2827,2444318,101,1,0,0,1,220.3,124,54,9.43,10.6,No,05/01/2012
2828,5092509,95,1,0,0,1,149.2,96,48,13.04,8.1,No,05/01/2012
2829,6645374,123,1,0,0.24,0,204.4,88,49.4,6.88,10,No,05/01/2012
2830,2613601,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6,No,05/01/2012
2831,454586,141,1,1,2,1,308,123,94,12.39,7.4,No,05/01/2012
2832,7407524,87,1,0,0,0,58,125,16,3.38,11.5,No,05/01/2012
2833,5162136,81,1,0,0,2,173.2,80,50,11.81,11.8,No,05/01/2012
2834,4967499,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1,No,05/01/2012
2835,459574,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,No,05/01/2012
2836,3394720,28,1,0,0,3,236.8,102,55,8.36,9.7,No,05/01/2012
2837,5682086,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5,No,05/01/2012
2838,2150739,97,1,1,2.32,2,90,87,62.2,13.82,8.6,Yes,05/01/2012
2839,7285065,115,1,0,0,2,146.7,128,34,5.31,11.1,No,05/01/2012
2840,3739329,95,1,0,0,1,237.3,83,54,7.7,11.2,No,05/01/2012
2841,1169969,17,0,0,0.36,0,162.8,118,51.6,11.48,13.6,Yes,05/01/2012
2842,4705990,105,1,1,2.4,1,186.9,114,78,12.82,8.9,No,05/01/2012
2843,5141447,121,1,0,0,2,86.1,100,37,12.99,9.1,No,05/01/2012
2844,8469847,125,1,0,0,2,212.3,89,55,10.77,11.3,No,05/01/2012
2845,8872449,124,1,0,0,2,151,98,36,6.03,9.2,No,05/01/2012
2846,2515090,35,1,0,0,2,158.6,67,39,6.52,6.9,No,05/01/2012
2847,2377298,134,1,0,0,0,296,93,70,11.32,12.3,Yes,05/01/2012
2848,5688664,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6,No,05/01/2012
2849,2800385,124,1,0,0,3,234.4,61,56,8.97,10.4,No,05/01/2012
2850,5756231,133,1,0,0,2,176.8,92,46,9.38,6.5,No,05/01/2012
2851,3849041,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6,No,05/01/2012
2852,3281151,1,1,1,2.7,1,146.6,68,67,8.64,10,No,05/01/2012
2853,6015905,107,1,0,0,1,260.5,108,53,5.12,9.8,No,05/01/2012
2854,6231010,91,1,1,1.67,1,146.1,98,65.7,13.87,6.2,No,05/01/2012
2855,1204602,178,0,0,0,2,124.5,134,34,7.06,11.4,Yes,05/01/2012
2856,402611,123,1,0,0.2,1,209.4,49,58,11.87,9.8,No,05/01/2012
2857,8103853,170,1,0,0,1,285.7,44,63,8.38,8.7,Yes,05/01/2012
2858,3345683,135,1,0,0,1,190.9,44,47,8.07,8.4,No,05/01/2012
2859,8973075,85,1,0,0,1,144.4,88,48,13.23,9.9,No,05/01/2012
2860,6742239,134,1,1,3,2,208.8,130,77,6.65,11.1,No,05/01/2012
2861,5017425,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9,No,05/01/2012
2862,5120830,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4,Yes,05/01/2012
2863,3051014,138,1,0,0,0,240.8,104,54,7.23,11.6,No,05/01/2012
2864,3497653,159,1,0,0,0,114.8,98,36,9.63,12.2,No,05/01/2012
2865,8695292,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8,No,05/01/2012
2866,8160747,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2,No,05/01/2012
2867,3234098,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7,No,05/01/2012
2868,3784317,33,0,0,0,0,164,99,41,7.66,6.4,No,05/01/2012
2869,8866066,55,1,0,0,1,245.5,130,59,9.64,9.1,No,05/01/2012
2870,3406193,134,1,1,4.48,0,80.3,94,75.8,10,16.6,No,05/01/2012
2871,1835196,107,1,0,0,2,90.7,90,34,10.38,5.6,No,05/01/2012
2872,3526760,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8,No,05/01/2012
2873,1398844,78,1,0,0,1,108.6,108,37,10.5,7.9,Yes,05/01/2012
2874,5176666,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,Yes,05/01/2012
2875,8795679,61,1,1,2.7,2,252.4,106,86,9.39,10,No,05/01/2012
2876,574206,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,No,05/01/2012
2877,4356210,136,0,0,0,2,183.4,103,44,7.1,10.4,No,05/01/2012
2878,375010,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8,No,05/01/2012
2879,3805635,87,1,1,0,1,165.8,122,45,9.35,0,No,05/01/2012
2880,4529518,165,1,0,0,0,209.4,67,59,13.69,12.8,No,05/01/2012
2881,5412241,148,1,0,0,2,279.3,104,65,10.08,7.9,Yes,05/01/2012
2882,6870487,99,1,0,0,2,174.1,102,39,4.96,7.7,No,05/01/2012
2883,8988504,123,1,0,0,2,175.7,78,46,9.23,9.1,No,05/01/2012
2884,7473075,127,0,0,0.3,1,256.5,87,66,11.11,13,No,05/01/2012
2885,3233590,151,1,0,0,0,170.2,89,45,9.38,4.3,No,05/01/2012
2886,4339904,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8,No,05/01/2012
2887,4708172,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,No,05/01/2012
2888,1992216,58,1,0,0,4,210.1,126,57,12.45,14.4,No,05/01/2012
2889,7321845,104,1,0,0.3,2,113.6,87,36,7.93,10.5,No,05/01/2012
2890,8251629,44,1,0,0,0,202.6,89,49,8.15,8.3,No,05/01/2012
2891,2747460,58,1,0,0,4,174.4,112,53,13.29,0,No,05/01/2012
2892,2313669,108,1,0,0,0,210.6,117,50,8.21,9.4,No,05/01/2012
2893,5600455,132,1,0,0,1,121.5,88,43,12.65,10.7,No,05/01/2012
2894,2503772,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9,No,05/01/2012
2895,8278927,162,1,0,0,2,135.2,98,44,12.1,10.2,No,05/01/2012
2896,1542684,110,1,0,0,2,99.4,62,41,13.75,16.7,No,05/01/2012
2897,1651200,96,1,0,0,1,276.9,105,69,12.35,10.3,Yes,05/01/2012
2898,2181883,168,1,0,0,2,163.4,134,49,12.01,11.6,Yes,05/01/2012
